epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,27.2875,1.38152,1.2176,1.22888,0.59848,0.76748,0.71193,0.36759,1.68166,1.33086,1.40351,0.000233966,0.000233966,0.000233966
2,38.9201,1.46753,1.30711,1.2736,0.63294,0.7627,0.71949,0.36778,1.65676,1.23556,1.37504,0.000462621,0.000462621,0.000462621
3,50.5659,1.55126,1.38896,1.29257,0.61438,0.79675,0.71128,0.34708,1.73031,1.29981,1.43429,0.000681851,0.000681851,0.000681851
4,62.3101,1.54875,1.39873,1.30798,0.64099,0.78337,0.72799,0.3769,1.67481,1.2233,1.33044,0.000671588,0.000671588,0.000671588
5,74.001,1.54831,1.39843,1.29878,0.59963,0.76719,0.70935,0.34463,1.74845,1.34293,1.39879,0.000657451,0.000657451,0.000657451
6,85.7303,1.54256,1.40551,1.31417,0.558,0.70439,0.66821,0.3385,1.7649,1.4179,1.42636,0.000643314,0.000643314,0.000643314
7,97.7194,1.50933,1.34907,1.3024,0.59479,0.69185,0.68267,0.34252,1.72274,1.36855,1.38494,0.000629177,0.000629177,0.000629177
8,109.588,1.52605,1.35486,1.3017,0.61219,0.81493,0.71963,0.37252,1.64227,1.29683,1.36468,0.00061504,0.00061504,0.00061504
9,121.498,1.50081,1.38544,1.29603,0.58152,0.72274,0.69507,0.35395,1.71373,1.35172,1.36915,0.000600902,0.000600902,0.000600902
10,133.472,1.52548,1.3545,1.31058,0.61325,0.75388,0.69624,0.34909,1.75937,1.26337,1.41784,0.000586765,0.000586765,0.000586765
11,145.367,1.4858,1.32068,1.30013,0.61298,0.73344,0.7,0.35213,1.71013,1.31299,1.41771,0.000572628,0.000572628,0.000572628
12,157.294,1.49391,1.2794,1.28614,0.60858,0.83315,0.70846,0.36002,1.7032,1.24075,1.37267,0.000558491,0.000558491,0.000558491
13,169.128,1.48564,1.29344,1.27325,0.65272,0.76201,0.74834,0.37332,1.70497,1.30528,1.39104,0.000544354,0.000544354,0.000544354
14,181.073,1.47436,1.27427,1.29147,0.70368,0.78149,0.76306,0.38832,1.71486,1.12159,1.40405,0.000530216,0.000530216,0.000530216
15,192.986,1.48571,1.26043,1.26267,0.64539,0.78183,0.75283,0.36283,1.78891,1.17162,1.45,0.000516079,0.000516079,0.000516079
16,204.932,1.44323,1.23804,1.25104,0.67318,0.85773,0.77945,0.41347,1.67893,1.15503,1.38385,0.000501942,0.000501942,0.000501942
17,216.876,1.44227,1.22012,1.26399,0.73477,0.76786,0.78467,0.40156,1.73272,1.13902,1.41456,0.000487805,0.000487805,0.000487805
18,228.774,1.42443,1.18323,1.24229,0.55449,0.73684,0.67967,0.35758,1.72483,1.44473,1.43062,0.000473668,0.000473668,0.000473668
19,240.857,1.4191,1.23176,1.24909,0.66538,0.72672,0.75201,0.39911,1.70393,1.19658,1.40601,0.00045953,0.00045953,0.00045953
20,252.757,1.38254,1.20598,1.22549,0.60511,0.75369,0.72086,0.36662,1.78778,1.26997,1.47768,0.000445393,0.000445393,0.000445393
21,264.785,1.43873,1.21307,1.26482,0.69599,0.8101,0.78592,0.41873,1.6706,1.07945,1.37923,0.000431256,0.000431256,0.000431256
22,276.761,1.39933,1.18837,1.24419,0.62603,0.79714,0.76327,0.40014,1.70832,1.13316,1.39554,0.000417119,0.000417119,0.000417119
23,288.694,1.40822,1.1732,1.25795,0.6996,0.80564,0.7692,0.38258,1.69148,1.15578,1.38359,0.000402982,0.000402982,0.000402982
24,300.633,1.39645,1.15973,1.24127,0.65924,0.83045,0.79017,0.42397,1.65478,1.16811,1.37829,0.000388844,0.000388844,0.000388844
25,312.549,1.34675,1.12913,1.22114,0.65356,0.80385,0.79582,0.42627,1.66292,1.09146,1.37618,0.000374707,0.000374707,0.000374707
26,324.564,1.40523,1.12954,1.23148,0.71737,0.77317,0.79343,0.40871,1.73361,1.08837,1.42907,0.00036057,0.00036057,0.00036057
27,336.552,1.36381,1.1086,1.23486,0.74644,0.80807,0.82786,0.44496,1.65267,1.05784,1.38122,0.000346433,0.000346433,0.000346433
28,348.52,1.35595,1.06436,1.21602,0.7185,0.80205,0.81782,0.41796,1.72512,1.06823,1.44043,0.000332296,0.000332296,0.000332296
29,360.465,1.35311,1.06713,1.22817,0.73996,0.71865,0.78341,0.43094,1.64987,1.08511,1.3903,0.000318158,0.000318158,0.000318158
30,372.407,1.34814,1.06377,1.2115,0.64894,0.84454,0.7821,0.41621,1.68814,1.16883,1.40757,0.000304021,0.000304021,0.000304021
31,384.353,1.33062,1.04531,1.20377,0.72749,0.84905,0.80582,0.41679,1.72711,1.04095,1.42478,0.000289884,0.000289884,0.000289884
32,396.356,1.3489,1.05353,1.19673,0.73243,0.82407,0.78635,0.423,1.71017,1.12702,1.43027,0.000275747,0.000275747,0.000275747
33,408.313,1.30471,1.02441,1.19228,0.69406,0.83125,0.76877,0.39648,1.72493,1.1387,1.42067,0.00026161,0.00026161,0.00026161
34,420.277,1.29083,0.99244,1.18696,0.73115,0.81494,0.80764,0.43757,1.6507,1.0812,1.38897,0.000247472,0.000247472,0.000247472
35,432.266,1.29363,1.02402,1.18458,0.7438,0.86301,0.85064,0.47142,1.68321,1.01776,1.42186,0.000233335,0.000233335,0.000233335
36,444.259,1.28439,1.03007,1.19261,0.77322,0.82698,0.84089,0.45035,1.67435,1.02514,1.40989,0.000219198,0.000219198,0.000219198
37,456.19,1.24889,0.98412,1.17752,0.69426,0.73565,0.77488,0.40719,1.69901,1.09305,1.4084,0.000205061,0.000205061,0.000205061
38,468.179,1.28322,0.97638,1.17225,0.75716,0.79308,0.81706,0.43535,1.69082,1.04836,1.41313,0.000190924,0.000190924,0.000190924
