epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,1685.66,0.71069,0.46566,1.01606,0.9937,0.98376,0.98607,0.85523,0.61237,0.23921,0.98003,0.000354691,0.000354691,0.000354691
60,1714.06,0.72081,0.48738,1.02566,0.99516,0.98495,0.98796,0.85928,0.6187,0.24084,0.97842,0.000346445,0.000346445,0.000346445
61,1742.35,0.71251,0.47807,1.02167,0.99309,0.98403,0.98724,0.86843,0.60002,0.23825,0.97442,0.000338198,0.000338198,0.000338198
62,1770.82,0.71186,0.47403,1.01211,0.9926,0.9836,0.98756,0.85779,0.63855,0.24335,0.98948,0.000329951,0.000329951,0.000329951
63,1799.32,0.71249,0.48516,1.02427,0.99273,0.9838,0.98642,0.85156,0.64557,0.24704,0.99349,0.000321705,0.000321705,0.000321705
64,1827.73,0.70473,0.46868,1.01868,0.99136,0.98385,0.98766,0.86384,0.58517,0.23611,0.97196,0.000313458,0.000313458,0.000313458
65,1856.17,0.7183,0.48203,1.03161,0.99456,0.98388,0.98817,0.86806,0.58247,0.23413,0.96096,0.000305211,0.000305211,0.000305211
66,1884.55,0.68998,0.45629,1.01281,0.99055,0.98321,0.98584,0.85104,0.61655,0.24201,0.97826,0.000296964,0.000296964,0.000296964
67,1912.95,0.69264,0.46992,1.00988,0.99298,0.98314,0.98609,0.84423,0.65321,0.24627,0.99188,0.000288718,0.000288718,0.000288718
68,1941.51,0.70024,0.46849,1.02101,0.99183,0.98408,0.98572,0.84048,0.65034,0.24509,0.98705,0.000280471,0.000280471,0.000280471
69,1970.01,0.6948,0.45789,1.01706,0.99106,0.98394,0.98596,0.84586,0.64309,0.24799,0.98977,0.000272224,0.000272224,0.000272224
70,1998.36,0.70354,0.46465,1.01298,0.99409,0.98394,0.9861,0.83963,0.66319,0.24786,0.99634,0.000263978,0.000263978,0.000263978
71,2026.7,0.69462,0.46641,1.01831,0.99271,0.98334,0.98661,0.85284,0.61521,0.23903,0.98093,0.000255731,0.000255731,0.000255731
72,2055.08,0.68803,0.47273,1.01012,0.99185,0.98311,0.98617,0.84018,0.66102,0.24742,1.00003,0.000247484,0.000247484,0.000247484
73,2083.47,0.69322,0.46328,1.01806,0.99327,0.98316,0.98664,0.84922,0.64669,0.24148,0.99584,0.000239238,0.000239238,0.000239238
74,2111.8,0.70171,0.47346,1.0184,0.99398,0.98272,0.98769,0.86249,0.61056,0.23458,0.98037,0.000230991,0.000230991,0.000230991
75,2140.27,0.68594,0.4505,1.00993,0.99183,0.98325,0.98682,0.86559,0.59489,0.23098,0.97566,0.000222744,0.000222744,0.000222744
76,2168.61,0.68312,0.4679,1.00956,0.99234,0.98321,0.98687,0.85257,0.62383,0.23961,0.97831,0.000214497,0.000214497,0.000214497
77,2197.01,0.68731,0.46554,1.01195,0.99243,0.98372,0.98566,0.84302,0.65532,0.24067,0.99735,0.000206251,0.000206251,0.000206251
78,2225.37,0.68146,0.45561,1.00916,0.99147,0.98417,0.9863,0.8485,0.635,0.23757,0.98429,0.000198004,0.000198004,0.000198004
79,2253.68,0.68569,0.46424,1.01999,0.99204,0.98451,0.98757,0.85286,0.62916,0.23599,0.98224,0.000189757,0.000189757,0.000189757
80,2282.07,0.67374,0.45201,1.00546,0.99214,0.98361,0.98782,0.85922,0.6181,0.23586,0.97839,0.000181511,0.000181511,0.000181511
81,2310.53,0.67681,0.46206,1.0133,0.99337,0.98384,0.98705,0.85723,0.62307,0.23884,0.98348,0.000173264,0.000173264,0.000173264
82,2339.02,0.6793,0.45795,1.01943,0.99273,0.98388,0.98667,0.84955,0.64721,0.24058,0.99552,0.000165017,0.000165017,0.000165017
83,2367.38,0.67324,0.45404,1.01147,0.99327,0.98356,0.98666,0.85972,0.61248,0.23424,0.98308,0.000156771,0.000156771,0.000156771
84,2395.83,0.68686,0.4467,1.00313,0.99436,0.98375,0.98685,0.85036,0.64445,0.23531,0.99753,0.000148524,0.000148524,0.000148524
85,2424.59,0.67734,0.44034,1.01107,0.99187,0.98394,0.98661,0.85348,0.62913,0.23429,0.99324,0.000140277,0.000140277,0.000140277
86,2452.93,0.68428,0.45825,1.00799,0.99205,0.98374,0.98589,0.84899,0.63326,0.2348,0.99828,0.000132031,0.000132031,0.000132031
87,2481.29,0.67817,0.44678,1.00722,0.99188,0.98356,0.9864,0.85657,0.61206,0.23178,0.98716,0.000123784,0.000123784,0.000123784
88,2509.6,0.68769,0.45906,1.0126,0.99293,0.98372,0.98663,0.8485,0.64637,0.23679,0.99521,0.000115537,0.000115537,0.000115537
89,2537.97,0.67077,0.4504,1.00582,0.9926,0.98377,0.98683,0.86365,0.59662,0.22571,0.9758,0.00010729,0.00010729,0.00010729
90,2566.57,0.6678,0.43784,0.99729,0.99383,0.98358,0.98682,0.85719,0.6292,0.23392,0.99184,9.90437e-05,9.90437e-05,9.90437e-05
91,2596.26,0.46153,0.21835,0.92257,0.9924,0.98362,0.98595,0.8566,0.59996,0.23498,0.98549,9.0797e-05,9.0797e-05,9.0797e-05
92,2624.35,0.4459,0.2075,0.91293,0.99145,0.98366,0.98647,0.85568,0.61262,0.23319,0.99478,8.25503e-05,8.25503e-05,8.25503e-05
93,2652.32,0.44476,0.20742,0.91632,0.99133,0.98365,0.9862,0.86026,0.60367,0.23033,0.99073,7.43036e-05,7.43036e-05,7.43036e-05
94,2680.27,0.44592,0.20638,0.91434,0.99232,0.9838,0.98713,0.86829,0.59068,0.22518,0.98265,6.60569e-05,6.60569e-05,6.60569e-05
95,2708.17,0.43669,0.20347,0.91756,0.99572,0.9853,0.98789,0.86921,0.59568,0.2259,0.98327,5.78102e-05,5.78102e-05,5.78102e-05
96,2736.06,0.43561,0.20069,0.9082,0.99546,0.98544,0.98805,0.86675,0.60633,0.22583,0.9892,4.95635e-05,4.95635e-05,4.95635e-05
97,2763.87,0.43381,0.20089,0.91356,0.99619,0.98539,0.98811,0.86401,0.60109,0.22716,0.98703,4.13168e-05,4.13168e-05,4.13168e-05
98,2791.67,0.43818,0.20114,0.91254,0.9958,0.98545,0.98822,0.87004,0.58603,0.22365,0.98504,3.30701e-05,3.30701e-05,3.30701e-05
99,2819.44,0.42853,0.19867,0.90924,0.99591,0.98538,0.98825,0.87041,0.59361,0.22493,0.98498,2.48234e-05,2.48234e-05,2.48234e-05
100,2847.48,0.43626,0.19987,0.90952,0.99585,0.98529,0.98832,0.87295,0.58656,0.22315,0.98259,1.65767e-05,1.65767e-05,1.65767e-05
