epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,253.29,0.96967,0.75936,1.15222,0.99507,0.99718,0.995,0.86729,0.56814,0.28236,0.9255,0.000709299,0.000709299,0.000709299
17,268.168,0.98583,0.77211,1.15472,0.9975,0.99879,0.995,0.87122,0.58107,0.27291,0.92186,0.000701053,0.000701053,0.000701053
18,283.124,0.97082,0.75746,1.1502,0.9961,0.99953,0.995,0.86919,0.56386,0.26997,0.92603,0.000692806,0.000692806,0.000692806
19,298.177,0.96747,0.74835,1.15177,0.99547,0.99928,0.995,0.82685,0.69214,0.31653,0.96023,0.000684559,0.000684559,0.000684559
20,313.13,0.97552,0.74491,1.14082,0.99778,1,0.995,0.87081,0.57344,0.26903,0.92522,0.000676313,0.000676313,0.000676313
21,328.096,0.94962,0.71932,1.13872,0.99662,1,0.995,0.85777,0.59922,0.27109,0.93829,0.000668066,0.000668066,0.000668066
22,343.053,0.96224,0.72001,1.14599,0.99545,1,0.995,0.86215,0.57371,0.27797,0.9281,0.000659819,0.000659819,0.000659819
23,358.073,0.94668,0.71212,1.1312,0.99582,1,0.995,0.86955,0.55146,0.26808,0.92042,0.000651573,0.000651573,0.000651573
24,373.057,0.95931,0.71999,1.14177,0.99634,0.99774,0.995,0.87571,0.55856,0.26643,0.92778,0.000643326,0.000643326,0.000643326
25,388.183,0.95011,0.70884,1.14234,0.99525,0.9951,0.995,0.8745,0.54256,0.26765,0.91952,0.000635079,0.000635079,0.000635079
26,403.16,0.94962,0.71358,1.12845,0.99667,1,0.995,0.87677,0.54807,0.26845,0.92238,0.000626832,0.000626832,0.000626832
27,418.124,0.9411,0.70998,1.13258,0.99765,1,0.995,0.87737,0.51473,0.24969,0.91593,0.000618586,0.000618586,0.000618586
28,433.151,0.93388,0.70193,1.12936,0.99558,0.99933,0.995,0.87548,0.5183,0.26319,0.91503,0.000610339,0.000610339,0.000610339
29,448.122,0.93275,0.70615,1.12496,0.99508,0.99566,0.995,0.85735,0.56724,0.276,0.91871,0.000602092,0.000602092,0.000602092
30,463.131,0.92186,0.6966,1.127,0.996,0.99753,0.995,0.87235,0.54128,0.26363,0.91758,0.000593846,0.000593846,0.000593846
31,478.299,0.94222,0.71015,1.13446,0.99433,1,0.995,0.86551,0.56224,0.27111,0.91892,0.000585599,0.000585599,0.000585599
32,493.296,0.92021,0.69567,1.12632,0.99721,1,0.995,0.86621,0.54976,0.2624,0.91895,0.000577352,0.000577352,0.000577352
33,508.418,0.93336,0.68653,1.12036,0.99605,1,0.995,0.85235,0.61081,0.266,0.93336,0.000569106,0.000569106,0.000569106
34,523.568,0.92785,0.68495,1.11855,0.99664,1,0.995,0.84587,0.65698,0.27753,0.94086,0.000560859,0.000560859,0.000560859
35,538.576,0.91212,0.68018,1.11721,0.99697,1,0.995,0.8449,0.65591,0.27615,0.93837,0.000552612,0.000552612,0.000552612
36,553.58,0.92492,0.6958,1.1329,0.99621,1,0.995,0.86087,0.59138,0.26519,0.92303,0.000544365,0.000544365,0.000544365
37,568.582,0.91111,0.67989,1.11767,0.997,0.99775,0.995,0.86166,0.57722,0.26592,0.92668,0.000536119,0.000536119,0.000536119
38,583.574,0.90518,0.66523,1.10261,0.99742,0.9992,0.995,0.86174,0.58476,0.26491,0.92697,0.000527872,0.000527872,0.000527872
39,598.585,0.91257,0.67767,1.11658,0.99682,1,0.995,0.84217,0.64197,0.2763,0.94585,0.000519625,0.000519625,0.000519625
40,613.58,0.9039,0.65767,1.11598,0.99703,1,0.995,0.86944,0.54387,0.25668,0.91412,0.000511379,0.000511379,0.000511379
41,628.567,0.90226,0.66222,1.1082,0.99658,0.99777,0.995,0.87789,0.51771,0.24992,0.9048,0.000503132,0.000503132,0.000503132
42,643.588,0.89937,0.65586,1.10472,0.9922,1,0.995,0.87975,0.55371,0.25389,0.91192,0.000494885,0.000494885,0.000494885
43,658.646,0.90128,0.66831,1.10632,0.99712,1,0.995,0.87131,0.56471,0.25516,0.91339,0.000486639,0.000486639,0.000486639
44,673.674,0.89701,0.6635,1.10897,0.99726,1,0.995,0.86913,0.55692,0.25137,0.91398,0.000478392,0.000478392,0.000478392
45,688.753,0.90551,0.65476,1.1123,0.99573,0.99908,0.995,0.88345,0.51803,0.24376,0.91366,0.000470145,0.000470145,0.000470145
46,703.918,0.89001,0.64495,1.1008,0.99789,0.99877,0.995,0.87357,0.52456,0.24773,0.91048,0.000461898,0.000461898,0.000461898
47,719.078,0.91513,0.6714,1.11697,0.99744,0.99876,0.995,0.87521,0.53378,0.25168,0.90791,0.000453652,0.000453652,0.000453652
48,734.23,0.87814,0.64088,1.10037,0.99723,1,0.995,0.87992,0.50958,0.24389,0.90885,0.000445405,0.000445405,0.000445405
49,749.32,0.88629,0.63897,1.09675,0.99749,1,0.995,0.86629,0.56848,0.2501,0.91753,0.000437158,0.000437158,0.000437158
50,764.412,0.87842,0.63667,1.10126,0.9969,1,0.995,0.86988,0.5627,0.24386,0.91461,0.000428912,0.000428912,0.000428912
51,779.476,0.87653,0.64246,1.09955,0.99756,1,0.995,0.86445,0.57092,0.24898,0.91735,0.000420665,0.000420665,0.000420665
52,794.565,0.8768,0.64543,1.1013,0.99726,0.99763,0.995,0.87069,0.54248,0.24531,0.91381,0.000412418,0.000412418,0.000412418
53,809.593,0.87758,0.63276,1.10214,0.9978,1,0.995,0.87068,0.53398,0.24934,0.9156,0.000404172,0.000404172,0.000404172
54,824.615,0.8666,0.63082,1.08922,0.99768,1,0.995,0.86947,0.55184,0.24711,0.91998,0.000395925,0.000395925,0.000395925
55,839.663,0.87456,0.63921,1.09465,0.99809,1,0.995,0.86466,0.54657,0.24584,0.91162,0.000387678,0.000387678,0.000387678
56,854.713,0.86113,0.61495,1.08969,0.99812,0.99994,0.995,0.86772,0.54616,0.24308,0.92312,0.000379431,0.000379431,0.000379431
57,869.75,0.8714,0.63051,1.10032,0.99774,1,0.995,0.8633,0.57179,0.24454,0.91921,0.000371185,0.000371185,0.000371185
58,884.81,0.85737,0.60702,1.09321,0.99772,0.99941,0.995,0.88669,0.50207,0.23374,0.90747,0.000362938,0.000362938,0.000362938
59,899.956,0.85437,0.62325,1.08845,0.99693,1,0.995,0.86871,0.55413,0.23821,0.91506,0.000354691,0.000354691,0.000354691
60,915.003,0.85026,0.61386,1.08103,0.99741,1,0.995,0.8772,0.53708,0.24178,0.9117,0.000346445,0.000346445,0.000346445
61,930.21,0.85693,0.61566,1.08878,0.99823,0.99919,0.995,0.86746,0.56404,0.24344,0.91695,0.000338198,0.000338198,0.000338198
62,945.238,0.8561,0.59842,1.08378,0.99833,1,0.995,0.87711,0.52975,0.23514,0.90635,0.000329951,0.000329951,0.000329951
63,960.29,0.85109,0.59595,1.09013,0.99803,1,0.995,0.87581,0.53865,0.23799,0.90449,0.000321705,0.000321705,0.000321705
64,975.333,0.84114,0.605,1.08714,0.99811,0.99984,0.995,0.87767,0.52927,0.23382,0.90722,0.000313458,0.000313458,0.000313458
65,990.868,0.83654,0.59039,1.0798,0.99766,1,0.995,0.86449,0.57784,0.24266,0.9202,0.000305211,0.000305211,0.000305211
66,1006.68,0.85357,0.61563,1.08823,0.99782,1,0.995,0.8837,0.51553,0.22932,0.90735,0.000296964,0.000296964,0.000296964
67,1021.96,0.85233,0.61367,1.08503,0.99804,1,0.995,0.86423,0.59528,0.24578,0.92134,0.000288718,0.000288718,0.000288718
68,1037.18,0.84733,0.60517,1.08441,0.99774,0.99919,0.995,0.89154,0.50798,0.22815,0.90002,0.000280471,0.000280471,0.000280471
69,1052.43,0.84692,0.60668,1.09312,0.99726,1,0.995,0.87816,0.52294,0.23249,0.90861,0.000272224,0.000272224,0.000272224
70,1067.68,0.82627,0.57288,1.06951,0.99832,1,0.995,0.87598,0.55004,0.23553,0.90835,0.000263978,0.000263978,0.000263978
71,1082.81,0.848,0.60331,1.08979,0.99765,0.99898,0.995,0.88326,0.51922,0.23079,0.90462,0.000255731,0.000255731,0.000255731
72,1097.9,0.8402,0.59006,1.07146,0.9975,0.99966,0.995,0.87191,0.55823,0.23758,0.91366,0.000247484,0.000247484,0.000247484
73,1113.04,0.83973,0.59276,1.08369,0.9975,1,0.995,0.86518,0.57532,0.24178,0.91516,0.000239238,0.000239238,0.000239238
74,1128.14,0.83075,0.58846,1.07211,0.99796,1,0.995,0.88247,0.51189,0.22433,0.90237,0.000230991,0.000230991,0.000230991
75,1143.25,0.82986,0.5952,1.07488,0.99789,1,0.995,0.87029,0.5579,0.23323,0.91328,0.000222744,0.000222744,0.000222744
76,1158.4,0.83006,0.59375,1.07507,0.9979,1,0.995,0.87626,0.53182,0.22687,0.91003,0.000214497,0.000214497,0.000214497
77,1173.46,0.82003,0.57649,1.06765,0.99713,1,0.995,0.87018,0.55202,0.23244,0.9117,0.000206251,0.000206251,0.000206251
78,1188.74,0.83039,0.58503,1.07276,0.99758,1,0.995,0.88341,0.51747,0.22645,0.90044,0.000198004,0.000198004,0.000198004
79,1203.97,0.83031,0.60224,1.07461,0.99768,1,0.995,0.88087,0.52859,0.22918,0.90791,0.000189757,0.000189757,0.000189757
80,1219,0.83324,0.60413,1.07715,0.99767,0.99972,0.995,0.86954,0.54716,0.23114,0.91229,0.000181511,0.000181511,0.000181511
81,1234.19,0.81202,0.57317,1.07239,0.99769,0.99921,0.995,0.87522,0.52617,0.22691,0.90559,0.000173264,0.000173264,0.000173264
82,1249.26,0.83476,0.59543,1.0844,0.99739,1,0.995,0.87533,0.53998,0.22736,0.9078,0.000165017,0.000165017,0.000165017
83,1264.31,0.80481,0.56484,1.06079,0.998,0.99991,0.995,0.8783,0.53523,0.22509,0.90638,0.000156771,0.000156771,0.000156771
84,1279.48,0.82431,0.57397,1.07991,0.99808,0.99915,0.995,0.87875,0.53099,0.22516,0.90282,0.000148524,0.000148524,0.000148524
85,1294.57,0.81018,0.56962,1.06459,0.99787,0.99994,0.995,0.86786,0.58503,0.23285,0.9156,0.000140277,0.000140277,0.000140277
86,1309.6,0.81914,0.58237,1.06635,0.99784,0.99947,0.995,0.88301,0.51287,0.22056,0.90483,0.000132031,0.000132031,0.000132031
87,1324.66,0.81688,0.59009,1.07254,0.99784,0.99959,0.995,0.87675,0.52887,0.22441,0.90578,0.000123784,0.000123784,0.000123784
88,1339.84,0.79803,0.56394,1.06358,0.99764,1,0.995,0.88427,0.51834,0.21772,0.90433,0.000115537,0.000115537,0.000115537
89,1354.86,0.82033,0.56767,1.0743,0.99799,0.99904,0.995,0.87862,0.52819,0.22059,0.90543,0.00010729,0.00010729,0.00010729
90,1369.92,0.81286,0.56389,1.05554,0.99811,0.99935,0.995,0.88029,0.52544,0.21877,0.90234,9.90437e-05,9.90437e-05,9.90437e-05
91,1386.33,0.54683,0.31136,0.95744,0.99695,1,0.995,0.87974,0.53158,0.23488,0.90659,9.0797e-05,9.0797e-05,9.0797e-05
92,1401.06,0.52272,0.25673,0.94165,0.99787,1,0.995,0.88142,0.51324,0.22618,0.90272,8.25503e-05,8.25503e-05,8.25503e-05
93,1415.82,0.52107,0.2492,0.93994,0.99734,1,0.995,0.88784,0.4953,0.22001,0.90136,7.43036e-05,7.43036e-05,7.43036e-05
94,1430.54,0.50777,0.24201,0.94293,0.9974,1,0.995,0.88147,0.51397,0.22221,0.90359,6.60569e-05,6.60569e-05,6.60569e-05
95,1445.24,0.51362,0.24657,0.93828,0.99829,1,0.995,0.88626,0.50208,0.21883,0.89914,5.78102e-05,5.78102e-05,5.78102e-05
96,1460.03,0.51047,0.24139,0.94137,0.99823,1,0.995,0.88423,0.51084,0.22058,0.90185,4.95635e-05,4.95635e-05,4.95635e-05
97,1474.78,0.50305,0.24248,0.94626,0.99825,1,0.995,0.88959,0.49769,0.21659,0.89742,4.13168e-05,4.13168e-05,4.13168e-05
98,1489.44,0.50315,0.24154,0.94595,0.99793,1,0.995,0.88158,0.52402,0.22,0.90031,3.30701e-05,3.30701e-05,3.30701e-05
99,1504.07,0.50199,0.23689,0.93387,0.99822,1,0.995,0.88554,0.51774,0.21916,0.90038,2.48234e-05,2.48234e-05,2.48234e-05
100,1518.73,0.49961,0.23347,0.94118,0.99823,1,0.995,0.88757,0.51136,0.21659,0.89959,1.65767e-05,1.65767e-05,1.65767e-05
