epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,28.0268,0.6638,0.55023,0.98531,0.99132,0.98982,0.99296,0.89187,0.49188,0.31178,0.86694,0.00326797,0.00326797,0.00326797
2,41.5343,0.67387,0.55976,0.97195,0.99185,0.99314,0.995,0.86262,0.60842,0.33878,0.90474,0.00659042,0.00659042,0.00659042
3,55.1666,0.75528,0.63822,1.01512,0.78142,0.82182,0.88886,0.67803,0.95886,0.82022,1.05415,0.00990186,0.00990186,0.00990186
4,68.8137,0.80991,0.69402,1.02932,0.75398,0.84814,0.90125,0.73083,0.75745,0.8699,0.97433,0.0099505,0.0099505,0.0099505
5,82.5013,0.82212,0.71506,1.04118,0.92718,0.94109,0.9555,0.75861,0.82735,0.60681,0.9998,0.009934,0.009934,0.009934
6,96.2183,0.81287,0.67508,1.02918,0.94635,0.95237,0.98923,0.89165,0.47215,0.45775,0.87774,0.0099175,0.0099175,0.0099175
7,109.96,0.81753,0.71193,1.03991,0.93468,0.96536,0.98483,0.83711,0.66498,0.44828,0.92334,0.009901,0.009901,0.009901
8,123.724,0.82057,0.7066,1.0475,0.92224,0.84397,0.94415,0.47009,1.88595,0.85533,1.77912,0.0098845,0.0098845,0.0098845
9,137.512,0.82497,0.70538,1.04049,0.93314,0.94218,0.98061,0.77958,0.83179,0.52694,0.97876,0.009868,0.009868,0.009868
10,151.286,0.8033,0.67735,1.02493,0.92916,0.95235,0.97455,0.85017,0.5768,0.48771,0.89623,0.0098515,0.0098515,0.0098515
11,165.069,0.76875,0.67072,1.0157,0.99151,0.99682,0.995,0.89156,0.50429,0.35,0.87519,0.009835,0.009835,0.009835
12,178.899,0.78033,0.66107,1.01305,0.9748,0.98469,0.99443,0.91609,0.42672,0.33301,0.86065,0.0098185,0.0098185,0.0098185
13,192.716,0.79172,0.67002,1.02844,0.92626,0.94161,0.96944,0.823,0.64853,0.54162,0.91284,0.009802,0.009802,0.009802
14,206.53,0.79636,0.67204,1.02389,0.99203,0.99662,0.99487,0.82028,0.74686,0.38513,0.97672,0.0097855,0.0097855,0.0097855
15,220.37,0.77572,0.66229,1.01984,0.99268,0.99729,0.995,0.84966,0.64106,0.35034,0.93496,0.009769,0.009769,0.009769
16,234.183,0.76371,0.65532,1.0132,0.95857,0.9769,0.98831,0.88496,0.49814,0.38402,0.8766,0.0097525,0.0097525,0.0097525
17,248.022,0.76778,0.6565,1.01818,0.9378,0.97222,0.99063,0.87215,0.55555,0.408,0.88484,0.009736,0.009736,0.009736
18,261.865,0.76936,0.64943,1.01182,0.95022,0.97693,0.98389,0.86107,0.54904,0.39165,0.91151,0.0097195,0.0097195,0.0097195
19,275.709,0.76174,0.63697,1.02001,0.98034,0.99609,0.99481,0.88959,0.49931,0.3548,0.87208,0.009703,0.009703,0.009703
20,289.539,0.75048,0.6244,1.01324,0.96661,0.96472,0.99096,0.84211,0.69285,0.40122,0.92967,0.0096865,0.0096865,0.0096865
21,303.402,0.7597,0.64537,1.0108,0.96665,0.97354,0.99268,0.88831,0.49886,0.40341,0.86854,0.00967,0.00967,0.00967
22,317.249,0.75253,0.62662,1.01922,0.98603,0.98914,0.99422,0.91002,0.45159,0.32112,0.85346,0.0096535,0.0096535,0.0096535
23,331.136,0.74085,0.62796,1.00398,0.99241,0.98228,0.99471,0.87761,0.55445,0.34232,0.88454,0.009637,0.009637,0.009637
24,344.993,0.73405,0.61817,0.99758,0.70268,0.77674,0.78212,0.687,0.55918,1.09842,0.89772,0.0096205,0.0096205,0.0096205
25,358.862,0.73092,0.604,0.99989,0.99652,1,0.995,0.88447,0.5349,0.29973,0.87135,0.009604,0.009604,0.009604
