epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,931.869,0.61427,0.41168,0.96901,0.99445,0.99662,0.99476,0.89171,0.49222,0.22456,0.90472,0.000329951,0.000329951,0.000329951
63,946.646,0.60989,0.40224,0.97516,0.99567,0.99662,0.99481,0.89434,0.48229,0.21811,0.90675,0.000321705,0.000321705,0.000321705
64,961.428,0.60752,0.39677,0.97646,0.99691,0.99902,0.995,0.89768,0.47999,0.22026,0.90437,0.000313458,0.000313458,0.000313458
65,976.181,0.5948,0.39134,0.96896,0.99683,0.99705,0.995,0.89985,0.48679,0.21997,0.90351,0.000305211,0.000305211,0.000305211
66,990.982,0.59679,0.3921,0.96103,0.99475,0.99689,0.995,0.89039,0.48049,0.21754,0.90197,0.000296964,0.000296964,0.000296964
67,1005.76,0.5952,0.39459,0.96458,0.99558,0.99662,0.99493,0.89619,0.47384,0.21546,0.90069,0.000288718,0.000288718,0.000288718
68,1020.55,0.60168,0.38605,0.97491,0.99602,0.99697,0.995,0.88849,0.4883,0.21534,0.90991,0.000280471,0.000280471,0.000280471
69,1035.7,0.59414,0.39616,0.96944,0.99478,0.99662,0.99493,0.89036,0.50055,0.21457,0.90765,0.000272224,0.000272224,0.000272224
70,1050.87,0.60467,0.40042,0.9721,0.99479,0.99691,0.995,0.89712,0.46522,0.21408,0.90072,0.000263978,0.000263978,0.000263978
71,1065.88,0.5999,0.39,0.96773,0.99433,0.99662,0.99476,0.89787,0.46671,0.21315,0.89776,0.000255731,0.000255731,0.000255731
72,1080.76,0.57586,0.37391,0.95591,0.99405,0.99662,0.99375,0.90113,0.45413,0.21054,0.89272,0.000247484,0.000247484,0.000247484
73,1095.66,0.59628,0.39674,0.96069,0.99477,0.99662,0.99471,0.90055,0.48017,0.21016,0.89776,0.000239238,0.000239238,0.000239238
74,1110.51,0.58665,0.38293,0.96703,0.99488,0.99662,0.99487,0.90162,0.48198,0.21433,0.89761,0.000230991,0.000230991,0.000230991
75,1125.5,0.59088,0.38538,0.96945,0.99494,0.99662,0.99487,0.9037,0.47475,0.21322,0.89867,0.000222744,0.000222744,0.000222744
76,1140.42,0.58724,0.39481,0.96767,0.99474,0.99662,0.99481,0.90448,0.47453,0.21781,0.90062,0.000214497,0.000214497,0.000214497
77,1155.29,0.57765,0.37885,0.9629,0.99472,0.99662,0.99481,0.90562,0.46348,0.21325,0.8994,0.000206251,0.000206251,0.000206251
78,1170.2,0.57682,0.36335,0.96219,0.99428,0.99662,0.99467,0.90523,0.46576,0.21061,0.89823,0.000198004,0.000198004,0.000198004
79,1185.06,0.58501,0.38336,0.96619,0.9947,0.99662,0.99481,0.9019,0.47519,0.21316,0.89669,0.000189757,0.000189757,0.000189757
80,1199.92,0.58063,0.37869,0.95813,0.99584,0.99692,0.995,0.90731,0.4732,0.20983,0.89569,0.000181511,0.000181511,0.000181511
81,1214.77,0.57251,0.37745,0.96078,0.99494,0.99662,0.99461,0.90498,0.46074,0.20789,0.89461,0.000173264,0.000173264,0.000173264
82,1229.64,0.57326,0.37298,0.95878,0.99533,0.99689,0.995,0.8989,0.47315,0.20644,0.89853,0.000165017,0.000165017,0.000165017
83,1244.49,0.56042,0.35616,0.95514,0.99518,0.99662,0.99493,0.89657,0.4817,0.21341,0.90034,0.000156771,0.000156771,0.000156771
84,1259.39,0.57999,0.37401,0.96249,0.99518,0.99662,0.99487,0.89811,0.48059,0.2091,0.90144,0.000148524,0.000148524,0.000148524
85,1274.24,0.57397,0.37558,0.9567,0.99575,0.99662,0.99493,0.90225,0.47347,0.20426,0.89715,0.000140277,0.000140277,0.000140277
86,1289.17,0.57269,0.36988,0.96019,0.99482,0.99662,0.99487,0.90495,0.46669,0.20701,0.89591,0.000132031,0.000132031,0.000132031
87,1304.04,0.56099,0.36959,0.95615,0.99477,0.99662,0.9947,0.90078,0.46728,0.20677,0.89759,0.000123784,0.000123784,0.000123784
88,1319.02,0.55421,0.35661,0.95172,0.99511,0.99662,0.99487,0.9043,0.46633,0.20739,0.89698,0.000115537,0.000115537,0.000115537
89,1334.24,0.57626,0.37753,0.95752,0.99495,0.99662,0.99493,0.90657,0.45827,0.20345,0.89625,0.00010729,0.00010729,0.00010729
90,1350.27,0.56873,0.36766,0.95615,0.99661,0.99662,0.99493,0.90343,0.4696,0.2058,0.89898,9.90437e-05,9.90437e-05,9.90437e-05
91,1367.73,0.42894,0.20122,0.86812,0.99309,0.99743,0.995,0.89986,0.47872,0.21561,0.90357,9.0797e-05,9.0797e-05,9.0797e-05
92,1383.82,0.42616,0.19279,0.87528,0.99578,0.99717,0.995,0.90132,0.47608,0.20967,0.90117,8.25503e-05,8.25503e-05,8.25503e-05
93,1399.9,0.42403,0.19105,0.87312,0.99577,0.99708,0.995,0.89763,0.47218,0.20737,0.90125,7.43036e-05,7.43036e-05,7.43036e-05
94,1415.92,0.41049,0.18545,0.86858,0.99597,0.99694,0.995,0.90257,0.47068,0.20555,0.89697,6.60569e-05,6.60569e-05,6.60569e-05
95,1431.95,0.41209,0.18837,0.86589,0.99601,0.99689,0.995,0.90406,0.46495,0.20529,0.89539,5.78102e-05,5.78102e-05,5.78102e-05
96,1448.07,0.41083,0.18663,0.87299,0.99551,0.99662,0.99493,0.90316,0.47483,0.20474,0.89821,4.95635e-05,4.95635e-05,4.95635e-05
97,1464.25,0.41243,0.18559,0.86209,0.99518,0.99662,0.99493,0.90177,0.47551,0.2073,0.8966,4.13168e-05,4.13168e-05,4.13168e-05
98,1480.7,0.39815,0.18225,0.86324,0.99552,0.99662,0.99493,0.90349,0.47081,0.20516,0.89636,3.30701e-05,3.30701e-05,3.30701e-05
99,1496.75,0.39589,0.18148,0.86358,0.99546,0.99662,0.99493,0.90305,0.47106,0.20457,0.89648,2.48234e-05,2.48234e-05,2.48234e-05
100,1512.89,0.40551,0.18083,0.86742,0.99581,0.99662,0.99493,0.90346,0.47082,0.20298,0.8969,1.65767e-05,1.65767e-05,1.65767e-05
